item_name,amount,type,date,farm_owner_id
duck,938.13,Investment,2022-08-31,69
tea,9322.43,Investment,2023-06-03,74
harvester,8800.33,Harvest,2023-08-26,27
harvester,544.72,Harvest,2023-10-30,59
maize,3496.38,Investment,2022-03-26,16
pig,2581.8,Harvest,2023-02-17,40
poultry,9994.47,Investment,2023-11-24,50
turkey,3062.21,Harvest,2022-08-24,62
cow,916.58,Harvest,2024-02-20,89
rubber,7779.28,Harvest,2022-03-26,32
fruit,8502.39,Investment,2024-05-23,50
millets,2555.25,Investment,2024-03-12,12
tractor,3712.24,Harvest,2024-03-21,17
coconut,6768.81,Harvest,2022-08-29,77
poultry,5275.17,Harvest,2023-07-27,86
turkey,6348.81,Investment,2024-05-13,87
turkey,3806.58,Harvest,2023-01-29,40
seed drill,5383.69,Harvest,2024-05-07,63
tractor,5520.76,Harvest,2022-07-30,63
fruit,4689.44,Investment,2022-01-21,74
horse,9602.46,Investment,2023-01-12,24
millets,1229.65,Investment,2022-12-29,1
pig,5543.9,Harvest,2023-04-13,72
fish,2297.7,Investment,2022-09-05,9
vegetable,986.0,Harvest,2022-07-20,61
fruit,9663.73,Investment,2023-04-17,70
goats,8193.67,Harvest,2024-01-28,78
duck,6081.42,Harvest,2022-11-02,93
cotton,526.41,Investment,2023-04-17,90
cotton,6173.2,Harvest,2022-12-16,47
pig,2724.61,Investment,2022-01-20,48
cotton,906.79,Harvest,2023-10-24,94
rice,7214.46,Harvest,2023-01-28,7
cow,5110.86,Investment,2022-04-03,92
harvester,1130.15,Investment,2022-08-13,86
cow,6963.02,Investment,2023-01-18,74
plough,2729.24,Investment,2022-09-08,57
rice,4520.33,Investment,2023-06-09,81
pig,4872.92,Investment,2022-11-10,68
seed drill,7775.48,Harvest,2022-12-06,90
rice,7115.77,Investment,2023-08-01,53
coconut,9984.14,Harvest,2023-11-24,91
fertilizer spreader,2407.7,Harvest,2023-10-16,61
cows,6690.62,Harvest,2024-02-13,8
buffalo,3077.99,Harvest,2023-01-29,59
sheep,6037.04,Harvest,2022-12-12,46
cotton,246.51,Investment,2022-01-11,54
fertilizer spreader,9215.59,Investment,2023-12-27,52
fertilizer spreader,3113.32,Investment,2022-02-05,87
buffalo,9854.05,Investment,2022-09-13,16
buffalo,5698.27,Investment,2022-02-11,91
hen,9834.32,Harvest,2023-02-17,5
pig,5464.93,Investment,2023-03-09,98
horse,7086.07,Harvest,2024-05-17,59
pig,7161.88,Investment,2023-04-08,100
fertilizer spreader,6276.53,Investment,2022-03-08,69
fruit,1029.02,Investment,2023-05-27,37
pig,4861.11,Harvest,2024-02-01,11
fruit,331.11,Investment,2022-12-01,91
seed drill,4496.34,Investment,2022-02-04,72
pulses,1643.21,Harvest,2023-10-26,88
coconut,126.44,Harvest,2023-06-12,95
duck,640.01,Harvest,2023-08-22,53
tractor,267.52,Investment,2022-06-22,67
millets,3910.98,Investment,2024-06-16,30
coffee,4404.36,Harvest,2022-12-14,68
rice,5247.39,Harvest,2022-08-17,75
goat,5076.77,Investment,2022-10-03,20
cotton,1484.75,Investment,2023-01-21,30
harvester,4794.14,Investment,2023-04-02,1
tractor,5836.56,Harvest,2023-05-22,50
horse,2667.69,Investment,2022-08-20,70
turkey,2633.6,Harvest,2022-01-18,58
horse,6135.9,Investment,2022-04-04,10
millets,1397.07,Harvest,2023-09-07,92
vegetable,7732.93,Investment,2023-07-23,55
tractor,8714.95,Investment,2023-01-27,88
tea,2498.82,Investment,2022-09-01,15
groundnut,4326.69,Harvest,2022-07-08,40
tractor,1876.16,Harvest,2022-03-26,83
fruit,6685.41,Harvest,2022-03-23,8
wheat,8164.33,Harvest,2023-01-16,73
coffee,3532.6,Harvest,2022-06-19,40
pig,5745.21,Investment,2023-04-11,81
pig,5466.73,Harvest,2024-05-23,94
groundnut,3695.92,Harvest,2022-03-24,71
sprayer,1995.35,Harvest,2023-02-11,78
coffee,6587.76,Harvest,2022-07-21,96
goats,9227.54,Harvest,2024-05-31,10
poultry,1901.05,Harvest,2022-10-12,80
fish,7094.76,Investment,2022-01-06,100
goats,6061.31,Investment,2023-10-30,86
horse,1742.86,Harvest,2022-09-09,53
rice,2001.59,Investment,2023-01-04,81
vegetable,2648.46,Investment,2022-04-20,56
buffalo,4552.32,Harvest,2022-09-19,54
sugarcane,2809.66,Harvest,2023-10-01,13
maize,5524.01,Harvest,2023-06-29,36
seed drill,7485.37,Harvest,2022-08-08,34
irrigation system,4611.34,Harvest,2022-03-23,94
pulses,2927.57,Harvest,2022-01-20,25
fruit,3946.32,Investment,2022-05-27,55
tea,1191.78,Harvest,2023-12-29,97
plough,5527.58,Harvest,2023-02-18,4
goats,5428.28,Investment,2023-07-09,3
harvester,4011.84,Harvest,2023-12-28,94
coffee,170.08,Harvest,2022-06-15,73
sheep,8109.34,Harvest,2022-01-31,27
pulses,3807.08,Harvest,2024-05-06,27
fertilizer spreader,9727.2,Investment,2023-03-02,20
pig,7508.67,Investment,2024-04-18,42
plough,639.1,Harvest,2022-09-04,13
goats,876.14,Harvest,2024-02-18,25
irrigation system,2658.99,Harvest,2023-03-19,62
millets,388.27,Investment,2024-01-07,78
hen,3068.06,Harvest,2023-01-11,59
tea,2733.87,Investment,2022-05-17,65
goats,3103.91,Harvest,2022-04-20,42
tractor,9544.57,Harvest,2022-08-18,47
fish,1220.95,Investment,2022-05-29,71
hen,1976.02,Harvest,2022-04-26,47
turkey,4504.97,Harvest,2022-01-03,31
sprayer,8353.97,Investment,2024-01-27,9
coconut,6133.1,Harvest,2024-05-17,93
poultry,3264.09,Investment,2023-04-13,99
sugarcane,5278.16,Harvest,2024-05-30,87
hen,5468.37,Investment,2022-10-12,64
sugarcane,894.82,Harvest,2022-08-21,63
hen,2564.41,Investment,2023-12-28,72
hen,3861.32,Harvest,2023-02-06,86
goat,8548.25,Harvest,2022-03-15,45
sugarcane,5027.7,Investment,2022-06-13,45
fruit,3792.12,Harvest,2023-02-27,53
fertilizer spreader,3724.87,Investment,2022-12-06,51
cotton,5039.24,Harvest,2023-01-26,64
seed drill,2653.09,Harvest,2022-07-13,68
coconut,6888.73,Harvest,2023-10-04,44
turkey,724.69,Investment,2022-12-29,23
tractor,5071.14,Investment,2024-01-25,97
fertilizer spreader,5432.84,Investment,2024-02-05,11
horse,2916.5,Harvest,2023-12-30,99
buffalo,5560.62,Investment,2022-12-11,22
millets,1263.5,Investment,2022-07-13,52
rice,495.09,Investment,2022-01-03,66
sprayer,4981.26,Investment,2022-03-10,34
duck,1161.83,Harvest,2022-08-03,17
irrigation system,1865.37,Harvest,2023-08-16,61
sugarcane,714.89,Harvest,2023-11-26,3
harvester,7195.19,Harvest,2022-03-24,20
fish,9766.37,Harvest,2023-12-21,39
rice,9333.98,Harvest,2022-09-29,91
fertilizer spreader,3002.36,Investment,2024-04-01,28
rubber,4580.67,Investment,2023-02-07,27
poultry,2702.95,Investment,2023-01-03,1
wheat,3759.96,Investment,2022-06-20,37
horse,3895.8,Harvest,2023-12-19,2
coffee,7391.11,Harvest,2023-11-29,1
plough,449.47,Investment,2022-01-30,84
pig,1471.69,Harvest,2023-02-17,76
tractor,3757.89,Harvest,2023-10-27,62
sprayer,5612.84,Investment,2023-11-03,63
poultry,8308.81,Investment,2023-04-06,62
poultry,8503.73,Harvest,2022-09-29,84
goat,7984.01,Investment,2022-10-03,100
rubber,2636.72,Investment,2022-06-27,69
rubber,3064.53,Harvest,2022-02-14,89
wheat,8865.07,Investment,2024-06-10,12
hen,8525.68,Investment,2022-02-23,1
seed drill,4190.29,Investment,2023-05-02,39
hen,485.11,Harvest,2024-02-14,41
fertilizer spreader,2866.13,Investment,2023-01-05,45
poultry,8302.52,Investment,2023-07-29,4
tea,1701.48,Investment,2022-06-11,2
tea,2838.61,Harvest,2022-12-16,74
goat,1684.82,Harvest,2022-09-15,67
duck,4130.84,Harvest,2022-01-21,87
millets,4010.98,Harvest,2022-06-22,95
sugarcane,2107.57,Harvest,2022-02-10,85
fish,6838.69,Investment,2023-12-01,100
hen,5503.65,Investment,2022-12-06,9
goats,9575.97,Investment,2022-10-12,63
fruit,7973.69,Investment,2022-06-11,75
millets,6702.22,Investment,2022-11-29,61
plough,3045.9,Harvest,2022-01-21,65
seed drill,8912.52,Harvest,2023-12-01,93
irrigation system,2237.81,Investment,2024-05-16,15
maize,7030.56,Harvest,2022-10-07,63
cow,4758.91,Investment,2022-08-08,56
coconut,2491.75,Investment,2024-06-16,80
goats,8122.76,Harvest,2022-06-22,31
groundnut,8194.41,Investment,2023-05-02,58
goats,4699.27,Harvest,2024-05-29,11
cows,6902.76,Harvest,2023-11-15,54
hen,8598.79,Harvest,2023-08-27,61
duck,2434.16,Harvest,2023-03-05,46
goat,2108.29,Harvest,2022-09-15,63
wheat,6801.19,Harvest,2023-01-24,18
vegetable,8526.75,Investment,2023-10-01,1
coffee,8474.69,Harvest,2022-03-03,78
sprayer,4312.12,Investment,2024-01-30,23
groundnut,532.8,Harvest,2022-08-05,6
vegetable,4939.33,Harvest,2022-05-29,14
coffee,2685.16,Investment,2023-11-06,90
millets,9412.77,Harvest,2023-02-17,51
fish,856.58,Harvest,2022-12-14,37
duck,1505.52,Investment,2022-06-06,7
sprayer,8076.73,Harvest,2022-09-27,98
tea,1692.46,Investment,2023-07-26,20
goats,4582.58,Investment,2023-05-05,85
sheep,4274.73,Harvest,2023-09-21,37
coconut,8366.22,Investment,2022-11-05,78
sugarcane,1466.59,Harvest,2022-12-31,18
sprayer,3602.93,Harvest,2024-03-02,1
fertilizer spreader,9787.24,Investment,2022-09-15,37
fruit,1191.94,Harvest,2023-07-26,23
maize,2969.4,Harvest,2022-09-27,72
harvester,4191.95,Harvest,2023-05-10,5
millets,3002.67,Investment,2022-03-12,78
harvester,5774.47,Harvest,2022-01-17,35
pulses,1869.59,Harvest,2023-06-25,19
duck,8532.18,Investment,2023-05-13,23
turkey,1883.03,Investment,2022-03-15,82
hen,7268.86,Investment,2023-05-25,90
cows,1338.95,Investment,2023-05-13,12
turkey,3654.21,Investment,2022-06-23,85
seed drill,1013.11,Harvest,2022-06-07,67
fish,4600.49,Harvest,2023-03-10,4
vegetable,2108.06,Investment,2022-11-24,71
goat,4779.24,Harvest,2022-04-01,3
seed drill,6992.36,Investment,2023-10-05,49
vegetable,5658.44,Harvest,2023-06-29,62
plough,4989.27,Investment,2022-12-04,41
coffee,5168.57,Harvest,2023-08-05,89
duck,9095.52,Harvest,2023-07-24,11
duck,2382.47,Investment,2023-07-14,54
duck,8133.5,Harvest,2024-05-06,46
maize,9502.54,Investment,2022-02-04,27
goat,8264.79,Harvest,2023-02-20,63
horse,7144.77,Harvest,2023-06-01,54
cows,146.58,Harvest,2023-04-28,40
poultry,5868.53,Investment,2022-01-07,25
goat,9124.12,Harvest,2023-05-02,1
wheat,3153.62,Investment,2023-09-08,52
fertilizer spreader,8600.92,Investment,2022-01-07,14
sprayer,3419.61,Investment,2022-02-01,8
duck,3678.42,Investment,2024-05-24,12
fruit,6182.65,Harvest,2023-05-02,19
pig,5376.27,Investment,2023-07-07,72
rice,5781.7,Harvest,2022-07-26,16
millets,7889.49,Harvest,2022-08-10,90
fish,9834.99,Investment,2023-06-13,32
fertilizer spreader,508.87,Harvest,2022-04-11,87
wheat,7853.35,Harvest,2023-04-28,79
tea,5627.36,Investment,2022-10-23,22
coffee,1695.02,Investment,2022-06-06,19
irrigation system,2469.13,Harvest,2022-11-30,17
wheat,8336.16,Harvest,2023-11-28,75
hen,7022.5,Harvest,2022-05-14,13
tea,9009.99,Investment,2024-04-23,43
wheat,5137.61,Investment,2023-02-09,41
sheep,309.4,Harvest,2023-01-28,31
cows,3708.7,Harvest,2022-09-09,46
maize,8703.32,Harvest,2023-12-11,68
sheep,7087.27,Harvest,2022-12-21,33
sheep,9774.44,Harvest,2024-03-20,81
coconut,576.11,Harvest,2022-10-31,45
coconut,5587.14,Harvest,2022-09-29,77
buffalo,5361.63,Investment,2023-10-27,94
goat,410.69,Investment,2023-06-18,77
groundnut,9643.21,Harvest,2022-05-02,34
harvester,986.11,Harvest,2024-02-16,66
rubber,8045.95,Investment,2023-04-27,88
goat,2740.47,Investment,2023-03-02,34
fertilizer spreader,5108.65,Investment,2022-10-28,39
rubber,3217.45,Investment,2023-12-20,27
rubber,9632.35,Investment,2024-01-02,55
duck,1050.37,Investment,2023-01-05,94
sheep,2256.2,Investment,2024-03-12,97
sheep,1533.5,Investment,2023-07-09,91
turkey,5014.07,Investment,2023-10-15,87
cotton,6314.73,Harvest,2022-12-05,97
duck,5229.38,Investment,2023-09-28,94
horse,1105.35,Harvest,2023-03-18,99
cows,7481.63,Harvest,2023-08-26,61
groundnut,8419.74,Investment,2023-01-06,2
fruit,5560.62,Harvest,2022-12-24,85
tea,3955.16,Investment,2022-05-28,56
tea,7600.16,Harvest,2024-03-31,34
plough,3272.82,Investment,2023-05-26,91
goats,2831.75,Investment,2023-03-04,79
pulses,741.15,Harvest,2022-05-26,10
goat,986.47,Investment,2022-04-20,22
seed drill,3385.96,Harvest,2022-08-12,76
vegetable,2737.68,Investment,2023-06-06,29
tea,3173.97,Harvest,2022-07-07,95
horse,879.81,Investment,2024-03-04,54
fertilizer spreader,7087.83,Harvest,2024-01-15,11
sugarcane,1373.85,Harvest,2023-10-19,7
cow,152.43,Harvest,2022-05-01,79
tractor,5165.2,Harvest,2022-03-24,87
duck,3566.57,Harvest,2023-06-19,17
coconut,3664.91,Harvest,2024-01-11,22
pig,3086.18,Harvest,2024-04-24,17
cotton,1949.94,Investment,2022-11-03,93
sheep,1339.17,Investment,2023-07-25,86
coffee,8048.48,Investment,2022-01-04,81
rice,5941.63,Harvest,2024-04-15,25
horse,3053.68,Investment,2022-07-05,68
maize,5888.95,Investment,2022-12-28,97
coffee,5267.49,Harvest,2022-03-29,75
coconut,706.43,Investment,2024-03-04,68
duck,8486.4,Investment,2022-01-12,62
hen,156.0,Investment,2022-08-05,55
goats,404.93,Harvest,2023-04-12,80
rice,3875.57,Investment,2022-11-19,26
maize,9779.12,Harvest,2024-05-12,4
fish,9038.67,Harvest,2024-06-15,34
sugarcane,3195.58,Harvest,2024-02-04,15
fruit,4452.75,Harvest,2022-08-04,81
buffalo,3816.98,Investment,2023-04-11,12
horse,880.68,Harvest,2023-10-10,36
coconut,7550.98,Investment,2022-09-19,79
goat,5670.57,Investment,2024-01-09,77
vegetable,158.36,Investment,2022-03-25,75
cows,7789.4,Harvest,2023-06-16,75
harvester,4941.0,Investment,2022-04-07,65
vegetable,8810.71,Harvest,2024-03-21,44
goats,7536.03,Investment,2023-04-23,55
horse,8718.77,Investment,2024-01-02,28
rice,2989.76,Harvest,2023-03-30,21
plough,2149.29,Investment,2022-12-13,62
goats,7028.37,Harvest,2023-03-25,10
tea,4468.83,Investment,2023-12-13,75
cow,1548.59,Harvest,2024-05-22,26
fish,4391.81,Investment,2022-08-04,68
fruit,103.29,Harvest,2024-02-13,35
sugarcane,9962.76,Investment,2022-08-14,65
goats,7435.28,Investment,2024-03-26,48
millets,6841.32,Investment,2022-07-09,80
coffee,6903.24,Investment,2023-09-17,66
fish,5716.59,Harvest,2022-06-01,7
coffee,6265.65,Harvest,2024-04-06,18
turkey,9944.48,Investment,2024-03-10,89
duck,3956.87,Investment,2022-09-29,91
maize,9523.89,Investment,2022-07-17,72
pulses,4469.73,Investment,2024-03-14,82
buffalo,9355.4,Harvest,2022-02-05,66
irrigation system,3954.79,Investment,2022-08-01,81
millets,4020.78,Harvest,2023-05-23,44
seed drill,2822.63,Investment,2022-04-03,21
wheat,2986.26,Investment,2022-06-28,66
rubber,8084.85,Investment,2023-10-06,37
fruit,989.4,Harvest,2024-02-08,33
maize,3143.89,Harvest,2023-12-27,49
plough,8804.14,Harvest,2022-05-28,97
hen,2886.52,Investment,2023-10-02,36
millets,1677.59,Investment,2024-05-11,85
plough,6422.7,Harvest,2022-04-08,85
cows,740.51,Harvest,2022-03-10,11
poultry,3737.85,Harvest,2024-04-12,23
tractor,4365.59,Harvest,2022-09-10,7
pulses,4205.55,Investment,2024-05-13,44
coconut,4687.19,Investment,2023-09-12,75
sprayer,1230.6,Harvest,2023-06-15,47
harvester,792.16,Investment,2022-03-08,59
coffee,1110.79,Harvest,2023-03-01,14
hen,4146.26,Investment,2022-07-10,80
duck,4959.17,Investment,2023-11-30,30
sheep,6977.45,Harvest,2023-03-11,33
rubber,8465.08,Harvest,2023-03-30,3
irrigation system,7414.89,Investment,2024-03-28,14
plough,744.96,Harvest,2023-05-03,92
tea,5343.32,Investment,2022-02-22,18
millets,928.12,Harvest,2024-05-23,50
pulses,7095.42,Investment,2022-08-19,43
coffee,7006.8,Investment,2024-06-09,53
rubber,9371.83,Harvest,2024-05-01,71
tea,6218.31,Harvest,2023-11-01,89
horse,8735.66,Investment,2022-06-21,7
groundnut,7305.29,Harvest,2022-12-07,8
goat,6906.36,Investment,2022-12-02,94
cows,4735.66,Harvest,2022-09-23,96
irrigation system,7997.3,Investment,2022-04-05,77
sprayer,7694.9,Investment,2023-08-19,48
irrigation system,2102.95,Harvest,2023-11-30,45
millets,6681.46,Investment,2022-02-07,95
harvester,7367.41,Harvest,2023-10-27,13
sheep,8777.22,Investment,2022-12-29,55
plough,1116.41,Harvest,2022-03-31,19
goat,9657.03,Harvest,2022-09-25,83
goats,8671.15,Harvest,2022-02-23,22
fruit,465.56,Investment,2022-06-04,12
turkey,4651.06,Harvest,2023-01-13,14
tractor,3897.2,Harvest,2023-11-22,49
pulses,8109.19,Harvest,2022-07-26,63
seed drill,7227.86,Harvest,2022-04-14,65
sugarcane,7221.94,Investment,2024-03-15,8
horse,9073.71,Investment,2023-05-14,88
groundnut,2010.36,Harvest,2022-12-05,71
fertilizer spreader,8312.0,Harvest,2023-04-05,94
wheat,3376.35,Investment,2022-04-29,52
sugarcane,7433.32,Harvest,2022-04-06,3
groundnut,7358.02,Harvest,2022-06-05,91
sugarcane,4514.32,Harvest,2024-05-24,19
sugarcane,9494.89,Investment,2024-01-10,34
buffalo,8374.68,Investment,2022-10-18,28
horse,257.69,Harvest,2022-11-04,59
fish,699.62,Investment,2023-09-15,62
harvester,7252.7,Investment,2023-03-31,67
fertilizer spreader,1881.65,Investment,2023-10-06,77
buffalo,6068.26,Investment,2022-08-10,72
buffalo,929.22,Investment,2022-02-05,88
vegetable,5032.51,Investment,2022-04-04,58
cow,715.49,Investment,2022-09-09,25
cotton,5671.03,Investment,2023-03-07,36
horse,2334.9,Harvest,2022-10-02,35
cotton,4314.81,Investment,2023-02-12,60
goats,393.89,Investment,2024-05-11,74
sheep,6953.01,Investment,2022-03-29,41
harvester,6714.02,Harvest,2023-10-17,70
goat,2248.31,Harvest,2023-12-03,49
fish,7583.82,Harvest,2023-10-17,33
fruit,5756.03,Harvest,2024-01-20,51
vegetable,953.29,Investment,2023-07-15,22
sprayer,6712.99,Harvest,2022-08-27,13
seed drill,1373.34,Investment,2022-06-28,9
goats,3211.39,Harvest,2023-01-07,52
horse,804.98,Investment,2023-05-13,96
cows,6430.88,Harvest,2022-10-02,28
fertilizer spreader,8290.86,Investment,2022-11-22,76
vegetable,622.01,Harvest,2024-03-13,7
tractor,703.27,Investment,2023-04-07,27
groundnut,328.47,Harvest,2023-08-08,22
vegetable,5714.02,Harvest,2022-01-28,35
turkey,5080.04,Harvest,2022-05-29,24
duck,7597.31,Investment,2024-04-24,26
pulses,2958.73,Investment,2023-01-11,47
seed drill,4078.95,Harvest,2023-11-13,7
hen,3316.3,Harvest,2024-03-05,58
sprayer,9655.5,Investment,2024-06-04,99
sheep,2885.42,Investment,2023-11-02,15
fertilizer spreader,4843.12,Investment,2022-01-06,70
horse,331.43,Harvest,2022-07-30,27
horse,8762.37,Harvest,2024-02-29,49
turkey,4199.21,Investment,2022-11-18,43
maize,394.14,Investment,2023-10-02,92
harvester,6600.78,Investment,2022-03-13,38
buffalo,7763.1,Investment,2023-07-29,64
tractor,9966.98,Harvest,2023-12-10,4
pulses,4373.19,Harvest,2022-09-10,67
plough,7039.21,Investment,2022-08-30,90
millets,5310.72,Investment,2023-04-07,43
rubber,5323.43,Harvest,2023-12-23,9
harvester,7153.05,Harvest,2022-05-23,8
sugarcane,9207.57,Harvest,2024-04-15,50
coffee,2301.23,Investment,2023-05-22,12
plough,4512.85,Investment,2022-11-02,61
groundnut,3071.18,Harvest,2023-10-02,11
buffalo,3335.58,Investment,2024-03-30,45
seed drill,2122.26,Investment,2022-10-22,97
hen,2830.66,Harvest,2023-12-27,17
sugarcane,4561.45,Investment,2023-01-02,62
coffee,2404.15,Investment,2023-04-07,18
tractor,1182.15,Harvest,2023-12-01,51
coconut,4955.2,Harvest,2023-08-28,43
coconut,4420.66,Harvest,2023-08-02,24
cows,6518.95,Harvest,2024-02-22,74
cow,4639.86,Harvest,2023-01-08,67
buffalo,8999.26,Investment,2022-02-12,35
harvester,6445.0,Harvest,2022-04-12,5
fruit,8851.43,Investment,2022-09-02,30
irrigation system,4347.18,Investment,2022-11-17,88
pulses,7733.38,Harvest,2023-04-05,39
fertilizer spreader,3718.5,Investment,2023-12-27,97
irrigation system,1000.83,Investment,2023-10-02,59
duck,4883.37,Investment,2022-08-21,25
fertilizer spreader,3887.51,Harvest,2023-11-01,67
buffalo,1930.5,Harvest,2023-11-16,49
horse,9123.7,Harvest,2023-09-01,6
seed drill,7095.93,Harvest,2023-02-08,95
goat,7643.08,Harvest,2023-01-09,30
vegetable,3802.9,Harvest,2023-08-09,80
cows,9785.74,Investment,2023-09-15,25
coconut,2236.3,Harvest,2022-06-16,52
fruit,7370.3,Investment,2024-06-19,54
tractor,3313.99,Harvest,2023-02-28,69
sugarcane,8695.28,Investment,2023-06-12,37
groundnut,1605.0,Investment,2022-03-12,5
sprayer,6286.36,Harvest,2023-06-15,94
hen,5331.54,Investment,2022-09-16,21
coffee,4708.46,Harvest,2023-07-20,5
poultry,9467.29,Investment,2022-11-12,79
irrigation system,5956.31,Harvest,2024-02-08,55
sprayer,167.73,Harvest,2022-05-30,88
harvester,3671.41,Investment,2023-02-02,40
poultry,5735.22,Investment,2022-02-07,61
rice,167.04,Investment,2024-05-31,54
sprayer,3114.57,Investment,2022-02-09,51
seed drill,3655.18,Investment,2023-05-10,33
seed drill,7476.2,Investment,2022-02-10,25
tea,7117.72,Harvest,2023-06-21,68
vegetable,4944.06,Harvest,2023-06-12,33
sheep,6705.71,Harvest,2023-07-18,77
pig,4718.16,Harvest,2022-05-13,84
coconut,6467.51,Investment,2024-04-08,91
harvester,7274.52,Investment,2022-11-05,62
pulses,9108.0,Harvest,2024-04-26,16
sugarcane,2265.48,Investment,2024-04-10,7
fruit,4455.65,Harvest,2023-12-02,29
millets,260.53,Investment,2023-10-23,63
coconut,4426.01,Investment,2023-12-05,10
groundnut,2200.67,Harvest,2022-01-06,21
vegetable,6184.61,Investment,2024-03-06,77
hen,3370.79,Investment,2023-03-24,14
fruit,6028.05,Investment,2023-07-18,35
goat,8867.4,Investment,2022-01-19,11
rice,6821.03,Investment,2022-02-08,69
goats,1626.45,Harvest,2022-10-17,5
cows,1696.08,Investment,2023-06-07,57
fruit,682.74,Investment,2024-05-26,89
cotton,9892.09,Investment,2022-08-26,90
maize,4419.26,Harvest,2022-07-10,53
pulses,5749.45,Harvest,2024-01-13,49
coffee,8523.07,Harvest,2023-04-20,90
goat,9663.46,Investment,2022-10-26,86
vegetable,2787.46,Harvest,2024-02-15,42
horse,856.15,Harvest,2023-01-24,78
pig,2189.37,Harvest,2022-03-01,3
hen,7735.33,Harvest,2022-08-31,48
sheep,6656.62,Investment,2024-05-15,32
coconut,2723.56,Investment,2022-08-17,36
groundnut,4839.49,Harvest,2023-07-18,51
duck,179.7,Harvest,2023-06-29,40
fertilizer spreader,8979.24,Investment,2022-06-23,96
duck,4540.04,Investment,2022-03-02,91
harvester,192.77,Investment,2022-04-14,35
horse,545.8,Harvest,2023-03-13,79
sprayer,5706.59,Investment,2023-09-05,67
